case_id,airfoil_id,airfoil_name,split,angle_of_attack_deg,relative_path,num_nodes,num_edges
1168,89,NACA43015,train,8.0,NACA43015/dataset_pyg/NACA43015_aoa_8.0.pt,8040,18308
1169,89,NACA43015,train,9.0,NACA43015/dataset_pyg/NACA43015_aoa_9.0.pt,8040,18308
1170,90,NACA43016,train,1.0,NACA43016/dataset_pyg/NACA43016_aoa_1.0.pt,8041,18311
1171,90,NACA43016,train,10.0,NACA43016/dataset_pyg/NACA43016_aoa_10.0.pt,8041,18311
1172,90,NACA43016,train,11.0,NACA43016/dataset_pyg/NACA43016_aoa_11.0.pt,8041,18311
1173,90,NACA43016,train,12.0,NACA43016/dataset_pyg/NACA43016_aoa_12.0.pt,8041,18311
1174,90,NACA43016,train,13.0,NACA43016/dataset_pyg/NACA43016_aoa_13.0.pt,8041,18311
1175,90,NACA43016,train,2.0,NACA43016/dataset_pyg/NACA43016_aoa_2.0.pt,8041,18311
1176,90,NACA43016,train,3.0,NACA43016/dataset_pyg/NACA43016_aoa_3.0.pt,8041,18311
1177,90,NACA43016,train,4.0,NACA43016/dataset_pyg/NACA43016_aoa_4.0.pt,8041,18311
1178,90,NACA43016,train,5.0,NACA43016/dataset_pyg/NACA43016_aoa_5.0.pt,8041,18311
1179,90,NACA43016,train,6.0,NACA43016/dataset_pyg/NACA43016_aoa_6.0.pt,8041,18311
1180,90,NACA43016,train,7.0,NACA43016/dataset_pyg/NACA43016_aoa_7.0.pt,8041,18311
1181,90,NACA43016,train,8.0,NACA43016/dataset_pyg/NACA43016_aoa_8.0.pt,8041,18311
1182,90,NACA43016,train,9.0,NACA43016/dataset_pyg/NACA43016_aoa_9.0.pt,8041,18311
1183,91,NACA43017,train,1.0,NACA43017/dataset_pyg/NACA43017_aoa_1.0.pt,8046,18326
1184,91,NACA43017,train,10.0,NACA43017/dataset_pyg/NACA43017_aoa_10.0.pt,8046,18326
1185,91,NACA43017,train,11.0,NACA43017/dataset_pyg/NACA43017_aoa_11.0.pt,8046,18326
1186,91,NACA43017,train,12.0,NACA43017/dataset_pyg/NACA43017_aoa_12.0.pt,8046,18326
1187,91,NACA43017,train,13.0,NACA43017/dataset_pyg/NACA43017_aoa_13.0.pt,8046,18326
1188,91,NACA43017,train,2.0,NACA43017/dataset_pyg/NACA43017_aoa_2.0.pt,8046,18326
1189,91,NACA43017,train,3.0,NACA43017/dataset_pyg/NACA43017_aoa_3.0.pt,8046,18326
1190,91,NACA43017,train,4.0,NACA43017/dataset_pyg/NACA43017_aoa_4.0.pt,8046,18326
1191,91,NACA43017,train,5.0,NACA43017/dataset_pyg/NACA43017_aoa_5.0.pt,8046,18326
1192,91,NACA43017,train,6.0,NACA43017/dataset_pyg/NACA43017_aoa_6.0.pt,8046,18326
1193,91,NACA43017,train,7.0,NACA43017/dataset_pyg/NACA43017_aoa_7.0.pt,8046,18326
1194,91,NACA43017,train,8.0,NACA43017/dataset_pyg/NACA43017_aoa_8.0.pt,8046,18326
1195,91,NACA43017,train,9.0,NACA43017/dataset_pyg/NACA43017_aoa_9.0.pt,8046,18326
1196,92,NACA43018,train,1.0,NACA43018/dataset_pyg/NACA43018_aoa_1.0.pt,8033,18287
1197,92,NACA43018,train,10.0,NACA43018/dataset_pyg/NACA43018_aoa_10.0.pt,8033,18287
1198,92,NACA43018,train,11.0,NACA43018/dataset_pyg/NACA43018_aoa_11.0.pt,8033,18287
1199,92,NACA43018,train,12.0,NACA43018/dataset_pyg/NACA43018_aoa_12.0.pt,8033,18287
1200,92,NACA43018,train,13.0,NACA43018/dataset_pyg/NACA43018_aoa_13.0.pt,8033,18287
1201,92,NACA43018,train,2.0,NACA43018/dataset_pyg/NACA43018_aoa_2.0.pt,8033,18287
1202,92,NACA43018,train,3.0,NACA43018/dataset_pyg/NACA43018_aoa_3.0.pt,8033,18287
1203,92,NACA43018,train,4.0,NACA43018/dataset_pyg/NACA43018_aoa_4.0.pt,8033,18287
1204,92,NACA43018,train,5.0,NACA43018/dataset_pyg/NACA43018_aoa_5.0.pt,8033,18287
1205,92,NACA43018,train,6.0,NACA43018/dataset_pyg/NACA43018_aoa_6.0.pt,8033,18287
1206,92,NACA43018,train,7.0,NACA43018/dataset_pyg/NACA43018_aoa_7.0.pt,8033,18287
1207,92,NACA43018,train,8.0,NACA43018/dataset_pyg/NACA43018_aoa_8.0.pt,8033,18287
1208,92,NACA43018,train,9.0,NACA43018/dataset_pyg/NACA43018_aoa_9.0.pt,8033,18287
1209,93,NACA43019,validation,1.0,NACA43019/dataset_pyg/NACA43019_aoa_1.0.pt,8044,18320
1210,93,NACA43019,validation,10.0,NACA43019/dataset_pyg/NACA43019_aoa_10.0.pt,8044,18320
1211,93,NACA43019,validation,11.0,NACA43019/dataset_pyg/NACA43019_aoa_11.0.pt,8044,18320
1212,93,NACA43019,validation,12.0,NACA43019/dataset_pyg/NACA43019_aoa_12.0.pt,8044,18320
1213,93,NACA43019,validation,13.0,NACA43019/dataset_pyg/NACA43019_aoa_13.0.pt,8044,18320
1214,93,NACA43019,validation,2.0,NACA43019/dataset_pyg/NACA43019_aoa_2.0.pt,8044,18320
1215,93,NACA43019,validation,3.0,NACA43019/dataset_pyg/NACA43019_aoa_3.0.pt,8044,18320
1216,93,NACA43019,validation,4.0,NACA43019/dataset_pyg/NACA43019_aoa_4.0.pt,8044,18320
1217,93,NACA43019,validation,5.0,NACA43019/dataset_pyg/NACA43019_aoa_5.0.pt,8044,18320
1218,93,NACA43019,validation,6.0,NACA43019/dataset_pyg/NACA43019_aoa_6.0.pt,8044,18320
1219,93,NACA43019,validation,7.0,NACA43019/dataset_pyg/NACA43019_aoa_7.0.pt,8044,18320
1220,93,NACA43019,validation,8.0,NACA43019/dataset_pyg/NACA43019_aoa_8.0.pt,8044,18320
1221,93,NACA43019,validation,9.0,NACA43019/dataset_pyg/NACA43019_aoa_9.0.pt,8044,18320
1222,94,NACA43020,validation,1.0,NACA43020/dataset_pyg/NACA43020_aoa_1.0.pt,8037,18299
1223,94,NACA43020,validation,10.0,NACA43020/dataset_pyg/NACA43020_aoa_10.0.pt,8037,18299
1224,94,NACA43020,validation,11.0,NACA43020/dataset_pyg/NACA43020_aoa_11.0.pt,8037,18299
1225,94,NACA43020,validation,12.0,NACA43020/dataset_pyg/NACA43020_aoa_12.0.pt,8037,18299
1226,94,NACA43020,validation,13.0,NACA43020/dataset_pyg/NACA43020_aoa_13.0.pt,8037,18299
1227,94,NACA43020,validation,2.0,NACA43020/dataset_pyg/NACA43020_aoa_2.0.pt,8037,18299
1228,94,NACA43020,validation,3.0,NACA43020/dataset_pyg/NACA43020_aoa_3.0.pt,8037,18299
1229,94,NACA43020,validation,4.0,NACA43020/dataset_pyg/NACA43020_aoa_4.0.pt,8037,18299
1230,94,NACA43020,validation,5.0,NACA43020/dataset_pyg/NACA43020_aoa_5.0.pt,8037,18299
1231,94,NACA43020,validation,6.0,NACA43020/dataset_pyg/NACA43020_aoa_6.0.pt,8037,18299
1232,94,NACA43020,validation,7.0,NACA43020/dataset_pyg/NACA43020_aoa_7.0.pt,8037,18299
1233,94,NACA43020,validation,8.0,NACA43020/dataset_pyg/NACA43020_aoa_8.0.pt,8037,18299
1234,94,NACA43020,validation,9.0,NACA43020/dataset_pyg/NACA43020_aoa_9.0.pt,8037,18299
1235,95,NACA4309,train,1.0,NACA4309/dataset_pyg/NACA4309_aoa_1.0.pt,8099,18446
1236,95,NACA4309,train,10.0,NACA4309/dataset_pyg/NACA4309_aoa_10.0.pt,8099,18446
1237,95,NACA4309,train,11.0,NACA4309/dataset_pyg/NACA4309_aoa_11.0.pt,8099,18446
1238,95,NACA4309,train,12.0,NACA4309/dataset_pyg/NACA4309_aoa_12.0.pt,8099,18446
1239,95,NACA4309,train,13.0,NACA4309/dataset_pyg/NACA4309_aoa_13.0.pt,8099,18446
1240,95,NACA4309,train,2.0,NACA4309/dataset_pyg/NACA4309_aoa_2.0.pt,8099,18446
1241,95,NACA4309,train,3.0,NACA4309/dataset_pyg/NACA4309_aoa_3.0.pt,8099,18446
1242,95,NACA4309,train,4.0,NACA4309/dataset_pyg/NACA4309_aoa_4.0.pt,8099,18446
1243,95,NACA4309,train,5.0,NACA4309/dataset_pyg/NACA4309_aoa_5.0.pt,8099,18446
1244,95,NACA4309,train,6.0,NACA4309/dataset_pyg/NACA4309_aoa_6.0.pt,8099,18446
1245,95,NACA4309,train,7.0,NACA4309/dataset_pyg/NACA4309_aoa_7.0.pt,8099,18446
1246,95,NACA4309,train,8.0,NACA4309/dataset_pyg/NACA4309_aoa_8.0.pt,8099,18446
1247,95,NACA4309,train,9.0,NACA4309/dataset_pyg/NACA4309_aoa_9.0.pt,8099,18446
1248,96,NACA4310,train,1.0,NACA4310/dataset_pyg/NACA4310_aoa_1.0.pt,8112,18485
1249,96,NACA4310,train,10.0,NACA4310/dataset_pyg/NACA4310_aoa_10.0.pt,8112,18485
1250,96,NACA4310,train,11.0,NACA4310/dataset_pyg/NACA4310_aoa_11.0.pt,8112,18485
1251,96,NACA4310,train,12.0,NACA4310/dataset_pyg/NACA4310_aoa_12.0.pt,8112,18485
1252,96,NACA4310,train,13.0,NACA4310/dataset_pyg/NACA4310_aoa_13.0.pt,8112,18485
1253,96,NACA4310,train,2.0,NACA4310/dataset_pyg/NACA4310_aoa_2.0.pt,8112,18485
1254,96,NACA4310,train,3.0,NACA4310/dataset_pyg/NACA4310_aoa_3.0.pt,8112,18485
1255,96,NACA4310,train,4.0,NACA4310/dataset_pyg/NACA4310_aoa_4.0.pt,8112,18485
1256,96,NACA4310,train,5.0,NACA4310/dataset_pyg/NACA4310_aoa_5.0.pt,8112,18485
1257,96,NACA4310,train,6.0,NACA4310/dataset_pyg/NACA4310_aoa_6.0.pt,8112,18485
1258,96,NACA4310,train,7.0,NACA4310/dataset_pyg/NACA4310_aoa_7.0.pt,8112,18485
1259,96,NACA4310,train,8.0,NACA4310/dataset_pyg/NACA4310_aoa_8.0.pt,8112,18485
1260,96,NACA4310,train,9.0,NACA4310/dataset_pyg/NACA4310_aoa_9.0.pt,8112,18485
1261,97,NACA4311,train,1.0,NACA4311/dataset_pyg/NACA4311_aoa_1.0.pt,8033,18287
1262,97,NACA4311,train,10.0,NACA4311/dataset_pyg/NACA4311_aoa_10.0.pt,8033,18287
1263,97,NACA4311,train,11.0,NACA4311/dataset_pyg/NACA4311_aoa_11.0.pt,8033,18287
1264,97,NACA4311,train,12.0,NACA4311/dataset_pyg/NACA4311_aoa_12.0.pt,8033,18287
1265,97,NACA4311,train,13.0,NACA4311/dataset_pyg/NACA4311_aoa_13.0.pt,8033,18287
1266,97,NACA4311,train,2.0,NACA4311/dataset_pyg/NACA4311_aoa_2.0.pt,8033,18287
1267,97,NACA4311,train,3.0,NACA4311/dataset_pyg/NACA4311_aoa_3.0.pt,8033,18287
1268,97,NACA4311,train,4.0,NACA4311/dataset_pyg/NACA4311_aoa_4.0.pt,8033,18287
1269,97,NACA4311,train,5.0,NACA4311/dataset_pyg/NACA4311_aoa_5.0.pt,8033,18287
1270,97,NACA4311,train,6.0,NACA4311/dataset_pyg/NACA4311_aoa_6.0.pt,8033,18287
1271,97,NACA4311,train,7.0,NACA4311/dataset_pyg/NACA4311_aoa_7.0.pt,8033,18287
1272,97,NACA4311,train,8.0,NACA4311/dataset_pyg/NACA4311_aoa_8.0.pt,8033,18287
1273,97,NACA4311,train,9.0,NACA4311/dataset_pyg/NACA4311_aoa_9.0.pt,8033,18287
1274,98,NACA4312,train,1.0,NACA4312/dataset_pyg/NACA4312_aoa_1.0.pt,8048,18332
1275,98,NACA4312,train,10.0,NACA4312/dataset_pyg/NACA4312_aoa_10.0.pt,8048,18332
1276,98,NACA4312,train,11.0,NACA4312/dataset_pyg/NACA4312_aoa_11.0.pt,8048,18332
1277,98,NACA4312,train,12.0,NACA4312/dataset_pyg/NACA4312_aoa_12.0.pt,8048,18332
1278,98,NACA4312,train,13.0,NACA4312/dataset_pyg/NACA4312_aoa_13.0.pt,8048,18332
1279,98,NACA4312,train,2.0,NACA4312/dataset_pyg/NACA4312_aoa_2.0.pt,8048,18332
1280,98,NACA4312,train,3.0,NACA4312/dataset_pyg/NACA4312_aoa_3.0.pt,8048,18332
1281,98,NACA4312,train,4.0,NACA4312/dataset_pyg/NACA4312_aoa_4.0.pt,8048,18332
1282,98,NACA4312,train,5.0,NACA4312/dataset_pyg/NACA4312_aoa_5.0.pt,8048,18332
1283,98,NACA4312,train,6.0,NACA4312/dataset_pyg/NACA4312_aoa_6.0.pt,8048,18332
1284,98,NACA4312,train,7.0,NACA4312/dataset_pyg/NACA4312_aoa_7.0.pt,8048,18332
1285,98,NACA4312,train,8.0,NACA4312/dataset_pyg/NACA4312_aoa_8.0.pt,8048,18332
1286,98,NACA4312,train,9.0,NACA4312/dataset_pyg/NACA4312_aoa_9.0.pt,8048,18332
1287,99,NACA4313,train,1.0,NACA4313/dataset_pyg/NACA4313_aoa_1.0.pt,8050,18338
1288,99,NACA4313,train,10.0,NACA4313/dataset_pyg/NACA4313_aoa_10.0.pt,8050,18338
1289,99,NACA4313,train,11.0,NACA4313/dataset_pyg/NACA4313_aoa_11.0.pt,8050,18338
1290,99,NACA4313,train,12.0,NACA4313/dataset_pyg/NACA4313_aoa_12.0.pt,8050,18338
1291,99,NACA4313,train,13.0,NACA4313/dataset_pyg/NACA4313_aoa_13.0.pt,8050,18338
1292,99,NACA4313,train,2.0,NACA4313/dataset_pyg/NACA4313_aoa_2.0.pt,8050,18338
1293,99,NACA4313,train,3.0,NACA4313/dataset_pyg/NACA4313_aoa_3.0.pt,8050,18338
1294,99,NACA4313,train,4.0,NACA4313/dataset_pyg/NACA4313_aoa_4.0.pt,8050,18338
1295,99,NACA4313,train,5.0,NACA4313/dataset_pyg/NACA4313_aoa_5.0.pt,8050,18338
1296,99,NACA4313,train,6.0,NACA4313/dataset_pyg/NACA4313_aoa_6.0.pt,8050,18338
1297,99,NACA4313,train,7.0,NACA4313/dataset_pyg/NACA4313_aoa_7.0.pt,8050,18338
1298,99,NACA4313,train,8.0,NACA4313/dataset_pyg/NACA4313_aoa_8.0.pt,8050,18338
1299,99,NACA4313,train,9.0,NACA4313/dataset_pyg/NACA4313_aoa_9.0.pt,8050,18338
1300,100,NACA4314,train,1.0,NACA4314/dataset_pyg/NACA4314_aoa_1.0.pt,8039,18305
1301,100,NACA4314,train,10.0,NACA4314/dataset_pyg/NACA4314_aoa_10.0.pt,8039,18305
1302,100,NACA4314,train,11.0,NACA4314/dataset_pyg/NACA4314_aoa_11.0.pt,8039,18305
1303,100,NACA4314,train,12.0,NACA4314/dataset_pyg/NACA4314_aoa_12.0.pt,8039,18305
1304,100,NACA4314,train,13.0,NACA4314/dataset_pyg/NACA4314_aoa_13.0.pt,8039,18305
1305,100,NACA4314,train,2.0,NACA4314/dataset_pyg/NACA4314_aoa_2.0.pt,8039,18305
1306,100,NACA4314,train,3.0,NACA4314/dataset_pyg/NACA4314_aoa_3.0.pt,8039,18305
1307,100,NACA4314,train,4.0,NACA4314/dataset_pyg/NACA4314_aoa_4.0.pt,8039,18305
1308,100,NACA4314,train,5.0,NACA4314/dataset_pyg/NACA4314_aoa_5.0.pt,8039,18305
1309,100,NACA4314,train,6.0,NACA4314/dataset_pyg/NACA4314_aoa_6.0.pt,8039,18305
1310,100,NACA4314,train,7.0,NACA4314/dataset_pyg/NACA4314_aoa_7.0.pt,8039,18305
1311,100,NACA4314,train,8.0,NACA4314/dataset_pyg/NACA4314_aoa_8.0.pt,8039,18305
1312,100,NACA4314,train,9.0,NACA4314/dataset_pyg/NACA4314_aoa_9.0.pt,8039,18305
1313,101,NACA4315,train,1.0,NACA4315/dataset_pyg/NACA4315_aoa_1.0.pt,8057,18359
1314,101,NACA4315,train,10.0,NACA4315/dataset_pyg/NACA4315_aoa_10.0.pt,8057,18359
1315,101,NACA4315,train,11.0,NACA4315/dataset_pyg/NACA4315_aoa_11.0.pt,8057,18359
1316,101,NACA4315,train,12.0,NACA4315/dataset_pyg/NACA4315_aoa_12.0.pt,8057,18359
1317,101,NACA4315,train,13.0,NACA4315/dataset_pyg/NACA4315_aoa_13.0.pt,8057,18359
1318,101,NACA4315,train,2.0,NACA4315/dataset_pyg/NACA4315_aoa_2.0.pt,8057,18359
1319,101,NACA4315,train,3.0,NACA4315/dataset_pyg/NACA4315_aoa_3.0.pt,8057,18359
1320,101,NACA4315,train,4.0,NACA4315/dataset_pyg/NACA4315_aoa_4.0.pt,8057,18359
1321,101,NACA4315,train,5.0,NACA4315/dataset_pyg/NACA4315_aoa_5.0.pt,8057,18359
1322,101,NACA4315,train,6.0,NACA4315/dataset_pyg/NACA4315_aoa_6.0.pt,8057,18359
1323,101,NACA4315,train,7.0,NACA4315/dataset_pyg/NACA4315_aoa_7.0.pt,8057,18359
1324,101,NACA4315,train,8.0,NACA4315/dataset_pyg/NACA4315_aoa_8.0.pt,8057,18359
1325,101,NACA4315,train,9.0,NACA4315/dataset_pyg/NACA4315_aoa_9.0.pt,8057,18359
1326,102,NACA4316,train,1.0,NACA4316/dataset_pyg/NACA4316_aoa_1.0.pt,8044,18320
1327,102,NACA4316,train,10.0,NACA4316/dataset_pyg/NACA4316_aoa_10.0.pt,8044,18320
1328,102,NACA4316,train,11.0,NACA4316/dataset_pyg/NACA4316_aoa_11.0.pt,8044,18320
1329,102,NACA4316,train,12.0,NACA4316/dataset_pyg/NACA4316_aoa_12.0.pt,8044,18320
1330,102,NACA4316,train,13.0,NACA4316/dataset_pyg/NACA4316_aoa_13.0.pt,8044,18320
1331,102,NACA4316,train,2.0,NACA4316/dataset_pyg/NACA4316_aoa_2.0.pt,8044,18320
1332,102,NACA4316,train,3.0,NACA4316/dataset_pyg/NACA4316_aoa_3.0.pt,8044,18320
1333,102,NACA4316,train,4.0,NACA4316/dataset_pyg/NACA4316_aoa_4.0.pt,8044,18320
1334,102,NACA4316,train,5.0,NACA4316/dataset_pyg/NACA4316_aoa_5.0.pt,8044,18320
1335,102,NACA4316,train,6.0,NACA4316/dataset_pyg/NACA4316_aoa_6.0.pt,8044,18320
1336,102,NACA4316,train,7.0,NACA4316/dataset_pyg/NACA4316_aoa_7.0.pt,8044,18320
1337,102,NACA4316,train,8.0,NACA4316/dataset_pyg/NACA4316_aoa_8.0.pt,8044,18320
1338,102,NACA4316,train,9.0,NACA4316/dataset_pyg/NACA4316_aoa_9.0.pt,8044,18320
1339,103,NACA4317,train,1.0,NACA4317/dataset_pyg/NACA4317_aoa_1.0.pt,8044,18320
1340,103,NACA4317,train,10.0,NACA4317/dataset_pyg/NACA4317_aoa_10.0.pt,8044,18320
1341,103,NACA4317,train,11.0,NACA4317/dataset_pyg/NACA4317_aoa_11.0.pt,8044,18320
1342,103,NACA4317,train,12.0,NACA4317/dataset_pyg/NACA4317_aoa_12.0.pt,8044,18320
1343,103,NACA4317,train,13.0,NACA4317/dataset_pyg/NACA4317_aoa_13.0.pt,8044,18320
1344,103,NACA4317,train,2.0,NACA4317/dataset_pyg/NACA4317_aoa_2.0.pt,8044,18320
1345,103,NACA4317,train,3.0,NACA4317/dataset_pyg/NACA4317_aoa_3.0.pt,8044,18320
1346,103,NACA4317,train,4.0,NACA4317/dataset_pyg/NACA4317_aoa_4.0.pt,8044,18320
1347,103,NACA4317,train,5.0,NACA4317/dataset_pyg/NACA4317_aoa_5.0.pt,8044,18320
1348,103,NACA4317,train,6.0,NACA4317/dataset_pyg/NACA4317_aoa_6.0.pt,8044,18320
1349,103,NACA4317,train,7.0,NACA4317/dataset_pyg/NACA4317_aoa_7.0.pt,8044,18320
1350,103,NACA4317,train,8.0,NACA4317/dataset_pyg/NACA4317_aoa_8.0.pt,8044,18320
1351,103,NACA4317,train,9.0,NACA4317/dataset_pyg/NACA4317_aoa_9.0.pt,8044,18320
1352,104,NACA4318,validation,1.0,NACA4318/dataset_pyg/NACA4318_aoa_1.0.pt,8049,18335
1353,104,NACA4318,validation,10.0,NACA4318/dataset_pyg/NACA4318_aoa_10.0.pt,8049,18335
1354,104,NACA4318,validation,11.0,NACA4318/dataset_pyg/NACA4318_aoa_11.0.pt,8049,18335
1355,104,NACA4318,validation,12.0,NACA4318/dataset_pyg/NACA4318_aoa_12.0.pt,8049,18335
1356,104,NACA4318,validation,13.0,NACA4318/dataset_pyg/NACA4318_aoa_13.0.pt,8049,18335
1357,104,NACA4318,validation,2.0,NACA4318/dataset_pyg/NACA4318_aoa_2.0.pt,8049,18335
1358,104,NACA4318,validation,3.0,NACA4318/dataset_pyg/NACA4318_aoa_3.0.pt,8049,18335
1359,104,NACA4318,validation,4.0,NACA4318/dataset_pyg/NACA4318_aoa_4.0.pt,8049,18335
1360,104,NACA4318,validation,5.0,NACA4318/dataset_pyg/NACA4318_aoa_5.0.pt,8049,18335
1361,104,NACA4318,validation,6.0,NACA4318/dataset_pyg/NACA4318_aoa_6.0.pt,8049,18335
1362,104,NACA4318,validation,7.0,NACA4318/dataset_pyg/NACA4318_aoa_7.0.pt,8049,18335
1363,104,NACA4318,validation,8.0,NACA4318/dataset_pyg/NACA4318_aoa_8.0.pt,8049,18335
1364,104,NACA4318,validation,9.0,NACA4318/dataset_pyg/NACA4318_aoa_9.0.pt,8049,18335
1365,105,NACA4320,train,1.0,NACA4320/dataset_pyg/NACA4320_aoa_1.0.pt,8052,18344
1366,105,NACA4320,train,10.0,NACA4320/dataset_pyg/NACA4320_aoa_10.0.pt,8052,18344
1367,105,NACA4320,train,11.0,NACA4320/dataset_pyg/NACA4320_aoa_11.0.pt,8052,18344
1368,105,NACA4320,train,12.0,NACA4320/dataset_pyg/NACA4320_aoa_12.0.pt,8052,18344
1369,105,NACA4320,train,13.0,NACA4320/dataset_pyg/NACA4320_aoa_13.0.pt,8052,18344
1370,105,NACA4320,train,2.0,NACA4320/dataset_pyg/NACA4320_aoa_2.0.pt,8052,18344
1371,105,NACA4320,train,3.0,NACA4320/dataset_pyg/NACA4320_aoa_3.0.pt,8052,18344
1372,105,NACA4320,train,4.0,NACA4320/dataset_pyg/NACA4320_aoa_4.0.pt,8052,18344
1373,105,NACA4320,train,5.0,NACA4320/dataset_pyg/NACA4320_aoa_5.0.pt,8052,18344
1374,105,NACA4320,train,6.0,NACA4320/dataset_pyg/NACA4320_aoa_6.0.pt,8052,18344
1375,105,NACA4320,train,7.0,NACA4320/dataset_pyg/NACA4320_aoa_7.0.pt,8052,18344
1376,105,NACA4320,train,8.0,NACA4320/dataset_pyg/NACA4320_aoa_8.0.pt,8052,18344
1377,105,NACA4320,train,9.0,NACA4320/dataset_pyg/NACA4320_aoa_9.0.pt,8052,18344
1378,106,NACA4409,train,1.0,NACA4409/dataset_pyg/NACA4409_aoa_1.0.pt,8103,18458
1379,106,NACA4409,train,10.0,NACA4409/dataset_pyg/NACA4409_aoa_10.0.pt,8103,18458
1380,106,NACA4409,train,11.0,NACA4409/dataset_pyg/NACA4409_aoa_11.0.pt,8103,18458
1381,106,NACA4409,train,12.0,NACA4409/dataset_pyg/NACA4409_aoa_12.0.pt,8103,18458
1382,106,NACA4409,train,13.0,NACA4409/dataset_pyg/NACA4409_aoa_13.0.pt,8103,18458
1383,106,NACA4409,train,2.0,NACA4409/dataset_pyg/NACA4409_aoa_2.0.pt,8103,18458
1384,106,NACA4409,train,3.0,NACA4409/dataset_pyg/NACA4409_aoa_3.0.pt,8103,18458
1385,106,NACA4409,train,4.0,NACA4409/dataset_pyg/NACA4409_aoa_4.0.pt,8103,18458
1386,106,NACA4409,train,5.0,NACA4409/dataset_pyg/NACA4409_aoa_5.0.pt,8103,18458
1387,106,NACA4409,train,6.0,NACA4409/dataset_pyg/NACA4409_aoa_6.0.pt,8103,18458
1388,106,NACA4409,train,7.0,NACA4409/dataset_pyg/NACA4409_aoa_7.0.pt,8103,18458
1389,106,NACA4409,train,8.0,NACA4409/dataset_pyg/NACA4409_aoa_8.0.pt,8103,18458
1390,106,NACA4409,train,9.0,NACA4409/dataset_pyg/NACA4409_aoa_9.0.pt,8103,18458
1391,107,NACA4410,train,1.0,NACA4410/dataset_pyg/NACA4410_aoa_1.0.pt,8092,18425
1392,107,NACA4410,train,10.0,NACA4410/dataset_pyg/NACA4410_aoa_10.0.pt,8092,18425
1393,107,NACA4410,train,11.0,NACA4410/dataset_pyg/NACA4410_aoa_11.0.pt,8092,18425
1394,107,NACA4410,train,12.0,NACA4410/dataset_pyg/NACA4410_aoa_12.0.pt,8092,18425
1395,107,NACA4410,train,13.0,NACA4410/dataset_pyg/NACA4410_aoa_13.0.pt,8092,18425
1396,107,NACA4410,train,2.0,NACA4410/dataset_pyg/NACA4410_aoa_2.0.pt,8092,18425
1397,107,NACA4410,train,3.0,NACA4410/dataset_pyg/NACA4410_aoa_3.0.pt,8092,18425
1398,107,NACA4410,train,4.0,NACA4410/dataset_pyg/NACA4410_aoa_4.0.pt,8092,18425
1399,107,NACA4410,train,5.0,NACA4410/dataset_pyg/NACA4410_aoa_5.0.pt,8092,18425
1400,107,NACA4410,train,6.0,NACA4410/dataset_pyg/NACA4410_aoa_6.0.pt,8092,18425
1401,107,NACA4410,train,7.0,NACA4410/dataset_pyg/NACA4410_aoa_7.0.pt,8092,18425
1402,107,NACA4410,train,8.0,NACA4410/dataset_pyg/NACA4410_aoa_8.0.pt,8092,18425
1403,107,NACA4410,train,9.0,NACA4410/dataset_pyg/NACA4410_aoa_9.0.pt,8092,18425
1404,108,NACA4411,train,1.0,NACA4411/dataset_pyg/NACA4411_aoa_1.0.pt,8056,18356
1405,108,NACA4411,train,10.0,NACA4411/dataset_pyg/NACA4411_aoa_10.0.pt,8056,18356
1406,108,NACA4411,train,11.0,NACA4411/dataset_pyg/NACA4411_aoa_11.0.pt,8056,18356
1407,108,NACA4411,train,12.0,NACA4411/dataset_pyg/NACA4411_aoa_12.0.pt,8056,18356
1408,108,NACA4411,train,13.0,NACA4411/dataset_pyg/NACA4411_aoa_13.0.pt,8056,18356
1409,108,NACA4411,train,2.0,NACA4411/dataset_pyg/NACA4411_aoa_2.0.pt,8056,18356
1410,108,NACA4411,train,3.0,NACA4411/dataset_pyg/NACA4411_aoa_3.0.pt,8056,18356
1411,108,NACA4411,train,4.0,NACA4411/dataset_pyg/NACA4411_aoa_4.0.pt,8056,18356
1412,108,NACA4411,train,5.0,NACA4411/dataset_pyg/NACA4411_aoa_5.0.pt,8056,18356
1413,108,NACA4411,train,6.0,NACA4411/dataset_pyg/NACA4411_aoa_6.0.pt,8056,18356
1414,108,NACA4411,train,7.0,NACA4411/dataset_pyg/NACA4411_aoa_7.0.pt,8056,18356
1415,108,NACA4411,train,8.0,NACA4411/dataset_pyg/NACA4411_aoa_8.0.pt,8056,18356
1416,108,NACA4411,train,9.0,NACA4411/dataset_pyg/NACA4411_aoa_9.0.pt,8056,18356
1417,109,NACA4412,train,1.0,NACA4412/dataset_pyg/NACA4412_aoa_1.0.pt,8041,18311
1418,109,NACA4412,train,10.0,NACA4412/dataset_pyg/NACA4412_aoa_10.0.pt,8041,18311
1419,109,NACA4412,train,11.0,NACA4412/dataset_pyg/NACA4412_aoa_11.0.pt,8041,18311
1420,109,NACA4412,train,12.0,NACA4412/dataset_pyg/NACA4412_aoa_12.0.pt,8041,18311
1421,109,NACA4412,train,13.0,NACA4412/dataset_pyg/NACA4412_aoa_13.0.pt,8041,18311
1422,109,NACA4412,train,2.0,NACA4412/dataset_pyg/NACA4412_aoa_2.0.pt,8041,18311
1423,109,NACA4412,train,3.0,NACA4412/dataset_pyg/NACA4412_aoa_3.0.pt,8041,18311
1424,109,NACA4412,train,4.0,NACA4412/dataset_pyg/NACA4412_aoa_4.0.pt,8041,18311
